FID,CID,Type,POINT_X,POINT_Y
578, 0, 1, 12306355.8483, 3383683.10545
579, 0, 1, 12307971.4501, 3383823.57056
580, 0, 1, 12307064.7463, 3383321.352
581, 0, 1, 12307897.4953, 3383332.22822
582, 0, 1, 12306468.7616, 3383303.03958
583, 0, 1, 12307941.1961, 3382992.56482
584, 0, 1, 12306599.6636, 3383735.6541
585, 0, 1, 12306308.2953, 3383054.59372
586, 0, 1, 12306792.3026, 3383662.18974
587, 0, 1, 12306943.7534, 3383851.43747
588, 0, 1, 12306363.8651, 3382695.99063
589, 0, 1, 12306956.5785, 3384774.41146
590, 0, 1, 12306298.8391, 3383395.93766
591, 0, 1, 12306419.2067, 3383704.07839
592, 0, 1, 12306711.3015, 3382704.83414
593, 0, 1, 12308074.8047, 3382944.02354
594, 0, 1, 12306156.4378, 3383577.6363
595, 0, 1, 12307730.8484, 3383862.70457
596, 0, 1, 12306396.7791, 3383500.78494
597, 0, 1, 12306768.0975, 3383623.64651
598, 0, 1, 12308320.0634, 3383970.23281
599, 0, 1, 12306995.4543, 3383698.43238
600, 0, 1, 12307162.1859, 3383399.2028
601, 0, 1, 12306340.4812, 3383366.82959
602, 0, 1, 12307126.8244, 3384668.49845
603, 0, 1, 12308126.4138, 3383864.13603
604, 0, 1, 12307785.145, 3383854.78961
605, 0, 1, 12306214.7303, 3384210.33602
606, 0, 1, 12306950.362, 3383257.11911
607, 0, 1, 12307414.403, 3383777.83019
608, 0, 1, 12306718.1703, 3383622.20709
609, 0, 1, 12306259.3465, 3382958.14245
610, 0, 1, 12307839.0053, 3383199.0175
611, 0, 1, 12306987.0828, 3383942.44024
612, 0, 1, 12306117.7548, 3382861.2575
613, 0, 1, 12306530.6994, 3383703.39028
614, 0, 1, 12307468.1969, 3383903.44514
615, 0, 1, 12308195.8848, 3382882.36718
616, 0, 1, 12306206.6585, 3382850.62259
617, 0, 1, 12306371.4939, 3383622.76441
618, 0, 1, 12306246.156, 3382656.23533
619, 0, 1, 12306847.244, 3383095.61731
620, 0, 1, 12307667.8547, 3383884.01417
621, 0, 1, 12307138.1631, 3384936.53045
622, 0, 1, 12306310.6419, 3383386.15987
623, 0, 1, 12306232.4465, 3382934.38002
624, 0, 1, 12306195.2058, 3384284.87868
625, 0, 1, 12306200.4513, 3383165.31267
626, 0, 1, 12306836.5734, 3383087.79278
627, 0, 1, 12306272.9911, 3382967.12393
628, 0, 1, 12308357.8679, 3384018.91134
629, 0, 1, 12306164.876, 3383643.89935
630, 0, 1, 12306269.5268, 3382669.24387
631, 0, 1, 12306074.4024, 3382854.64647
632, 0, 1, 12307872.4888, 3383151.56356
633, 0, 1, 12307100.155, 3384284.54996
634, 0, 1, 12306084.7161, 3382745.0497
635, 0, 1, 12307000.8895, 3383611.07277
636, 0, 1, 12306688.7509, 3383607.41762
637, 0, 1, 12306948.6634, 3383921.95643
638, 0, 1, 12306972.4773, 3383265.62682
639, 0, 1, 12308332.6512, 3383984.64554
640, 0, 1, 12306293.5697, 3383655.66785
641, 0, 1, 12306494.2189, 3383202.62137
642, 0, 1, 12306977.9605, 3383824.51982
643, 0, 1, 12307538.3079, 3383571.26558
644, 0, 1, 12306664.6251, 3383625.18518
645, 0, 1, 12306161.0937, 3384418.55156
646, 0, 1, 12307052.3359, 3383310.67541
647, 0, 1, 12306234.3699, 3384129.12387
648, 0, 1, 12307047.7162, 3383611.97484
649, 0, 1, 12306976.1367, 3383824.46521
650, 0, 1, 12306391.961, 3383695.47483
651, 0, 1, 12306324.8232, 3382735.77639
652, 0, 1, 12306401.8859, 3383488.69162
653, 0, 1, 12306307.7945, 3383011.1514
654, 0, 1, 12306494.8317, 3383142.78068
655, 0, 1, 12306860.564, 3383583.32852
656, 0, 1, 12306807.5719, 3383039.55382
657, 0, 1, 12307996.0827, 3382940.22553
658, 0, 1, 12306254.5385, 3383186.4006
659, 0, 1, 12306080.4606, 3382780.3472
660, 0, 1, 12306449.4988, 3383024.74342
661, 0, 1, 12306165.4869, 3384406.71466
662, 0, 1, 12306962.9336, 3383636.07959
663, 0, 1, 12307894.538, 3383746.38739
664, 0, 1, 12307176.7188, 3384507.77108
665, 0, 1, 12306974.8101, 3383709.81893
666, 0, 1, 12307879.8842, 3383674.29184
667, 0, 1, 12308050.8752, 3383821.31184
668, 0, 1, 12307003.902, 3383610.10225
669, 0, 1, 12306426.0218, 3383412.58021
670, 0, 1, 12307201.8337, 3383803.19852
671, 0, 1, 12307063.7903, 3384733.66533
672, 0, 1, 12307944.4298, 3382968.99168
673, 0, 1, 12307104.9063, 3384309.26604
674, 0, 1, 12306675.1654, 3383596.53009
675, 0, 1, 12306057.666, 3384811.98401
676, 0, 1, 12308369.3499, 3384040.7651
677, 0, 1, 12307302.9946, 3383906.76399
678, 0, 1, 12307856.6886, 3383388.37025
679, 0, 1, 12306866.602, 3383096.16395
680, 0, 1, 12306197.4131, 3383158.6072
681, 0, 1, 12308151.4659, 3383878.25371
682, 0, 1, 12306168.5791, 3383598.91169
683, 0, 1, 12306329.0716, 3383292.70632
684, 0, 1, 12307839.3605, 3383577.88058
685, 0, 1, 12306985.8796, 3383624.12269
686, 0, 1, 12307045.2454, 3384865.69725
687, 0, 1, 12306366.7318, 3383227.2754
688, 0, 1, 12306058.8905, 3382837.18478
689, 0, 1, 12306875.8872, 3383641.05393
690, 0, 1, 12306077.9913, 3382792.01186
691, 0, 1, 12307066.9874, 3384732.82844
692, 0, 1, 12306247.0087, 3382945.44795
693, 0, 1, 12306145.2225, 3384477.92007
694, 0, 1, 12306345.4811, 3383697.89751
695, 0, 1, 12307854.8233, 3383678.70751
696, 0, 1, 12306270.9056, 3383996.58293
697, 0, 1, 12308012.7932, 3382941.80473
698, 0, 1, 12307328.7166, 3383924.55304
699, 0, 1, 12306229.5481, 3384148.16922
700, 0, 1, 12306334.8637, 3382738.7814
701, 0, 1, 12308096.4624, 3383840.86253
702, 0, 1, 12306111.2075, 3384613.64275
703, 0, 1, 12307213.3405, 3383441.66333
704, 0, 1, 12307326.0054, 3383692.01533
705, 0, 1, 12307907.8961, 3383302.70125
706, 0, 1, 12307887.0531, 3383274.67844
707, 0, 1, 12307186.6115, 3384522.61749
708, 0, 1, 12307302.4537, 3383782.29606
709, 0, 1, 12308361.4785, 3384026.30687
710, 0, 1, 12305988.659, 3385079.27117
711, 0, 1, 12306156.0698, 3382878.9376
712, 0, 1, 12306812.3389, 3383602.92495
713, 0, 1, 12306145.1979, 3382871.90814
714, 0, 1, 12307235.1907, 3383695.51234
715, 0, 1, 12308432.4867, 3384140.33861
716, 0, 1, 12307117.6287, 3384407.62949
717, 0, 1, 12306302.62, 3383081.57345
718, 0, 1, 12307400.7656, 3383505.72656
719, 0, 1, 12306158.3558, 3383497.7754
720, 0, 1, 12307100.4109, 3384293.763
721, 0, 1, 12306924.5962, 3383581.28357
722, 0, 1, 12307740.0079, 3383864.24395
723, 0, 1, 12307077.1496, 3384173.05862
724, 0, 1, 12307940.0676, 3383006.23502
725, 0, 1, 12306066.4097, 3384789.96977
726, 0, 1, 12307114.3567, 3384204.59216
727, 0, 1, 12307851.03, 3383774.76961
728, 0, 1, 12307767.9499, 3383858.33765
729, 0, 1, 12306858.0757, 3383647.05486
730, 0, 1, 12306263.2201, 3384030.45658
731, 0, 1, 12307894.4993, 3383737.89994
732, 0, 1, 12306168.2296, 3383674.24832
733, 0, 1, 12306090.327, 3384692.46925
734, 0, 1, 12307686.8035, 3383560.55805
735, 0, 1, 12306656.7376, 3383590.11291
736, 0, 1, 12307585.2313, 3383580.31741
737, 0, 1, 12307345.5297, 3383908.27848
738, 0, 1, 12306812.4195, 3383658.78754
739, 0, 1, 12307012.4474, 3383954.33548
740, 0, 1, 12306366.233, 3383235.82826
741, 0, 1, 12307252.4419, 3383857.92552
742, 0, 1, 12308404.5587, 3384095.78257
743, 0, 1, 12307336.4778, 3383921.01275
744, 0, 1, 12307003.8762, 3383945.27243
745, 0, 1, 12306908.051, 3383697.20209
746, 0, 1, 12306003.2086, 3385035.87328
747, 0, 1, 12306162.1285, 3384428.8879
748, 0, 1, 12306330.1841, 3383770.42638
749, 0, 1, 12308389.8376, 3384074.82784
750, 0, 1, 12307313.0658, 3383783.65318
751, 0, 1, 12307042.4403, 3384765.24826
752, 0, 1, 12308334.3049, 3383990.59449
753, 0, 1, 12306510.0671, 3383699.16617
754, 0, 1, 12306334.6909, 3383671.36746
755, 0, 1, 12306971.0378, 3383933.42127
756, 0, 1, 12307209.6166, 3384600.08777
757, 0, 1, 12307053.5316, 3384745.90311
758, 0, 1, 12307028.5861, 3383288.84845
759, 0, 1, 12306150.5823, 3382868.11369
760, 0, 1, 12308002.5091, 3383823.81805
761, 0, 1, 12307855.5588, 3383390.77928
762, 0, 1, 12306720.0449, 3383621.30843
763, 0, 1, 12307029.7575, 3384012.81172
764, 0, 1, 12308190.9029, 3383901.62443
765, 0, 1, 12307862.0277, 3383737.21283
766, 0, 1, 12307029.9178, 3384018.9424
767, 0, 1, 12307104.536, 3384297.63185
768, 0, 1, 12306954.3294, 3384739.28424
769, 0, 1, 12307364.0422, 3383777.34748
770, 0, 1, 12306262.9215, 3383461.09858
771, 0, 1, 12306946.7586, 3383853.27411
772, 0, 1, 12307101.8336, 3384175.66622
773, 0, 1, 12306976.0164, 3383932.20842
774, 0, 1, 12307027.3303, 3383957.51371
775, 0, 1, 12307027.0861, 3383731.3572
776, 0, 1, 12306167.9772, 3382756.67531
777, 0, 1, 12306495.8038, 3383199.16676
778, 0, 1, 12306398.5801, 3382754.72837
779, 0, 1, 12308004.179, 3382941.08768
780, 0, 1, 12307823.1478, 3383815.47947
781, 0, 1, 12308021.6588, 3383820.54906
782, 0, 1, 12308430.8874, 3384136.01663
783, 0, 1, 12306113.2004, 3382663.93964
784, 0, 1, 12306419.5616, 3382749.64001
785, 0, 1, 12308171.1362, 3382899.21375
786, 0, 1, 12306323.3446, 3383197.7545
787, 0, 1, 12306226.3894, 3383109.48571
788, 0, 1, 12307191.3822, 3383351.45505
789, 0, 1, 12307964.7713, 3382942.14345
790, 0, 1, 12307194.7916, 3383335.25552
791, 0, 1, 12307896.5972, 3383794.30745
792, 0, 1, 12306992.0277, 3383616.79328
793, 0, 1, 12307150.755, 3384948.69056
794, 0, 1, 12306481.0265, 3383263.02696
795, 0, 1, 12308185.078, 3382890.84116
796, 0, 1, 12306445.438, 3383017.2231
797, 0, 1, 12306313.1771, 3383013.97217
798, 0, 1, 12306365.857, 3382699.35706
799, 0, 1, 12306086.2919, 3384699.4653
800, 0, 1, 12306307.117, 3383044.10327
801, 0, 1, 12307699.1604, 3383872.39049
802, 0, 1, 12307055.4307, 3384742.28028
803, 0, 1, 12305993.3347, 3385057.24079
804, 0, 1, 12306104.652, 3382687.97089
805, 0, 1, 12308291.2239, 3382798.04289
806, 0, 1, 12308039.1746, 3383822.72015
807, 0, 1, 12307831.3897, 3383505.41483
808, 0, 1, 12306968.316, 3383709.95988
809, 0, 1, 12307311.236, 3383691.84511
810, 0, 1, 12306228.8885, 3383113.69588
811, 0, 1, 12306493.4982, 3383168.03383
812, 0, 1, 12306750.606, 3382761.74748
813, 0, 1, 12307545.9846, 3383572.26144
814, 0, 1, 12307695.8931, 3383557.22766
815, 0, 1, 12306983.9076, 3384078.45045
816, 0, 1, 12306840.6987, 3383089.19182
817, 0, 1, 12306233.2492, 3383680.95392
818, 0, 1, 12306140.157, 3383541.64584
819, 0, 1, 12308068.9312, 3383832.2357
820, 0, 1, 12307993.4195, 3383823.52289
821, 0, 1, 12307032.2152, 3384166.80168
822, 0, 1, 12307372.745, 3383880.89006
823, 0, 1, 12307852.6244, 3383766.31884
824, 0, 1, 12307033.2555, 3383595.89524
825, 0, 1, 12307092.0562, 3384170.38416
826, 0, 1, 12306277.1878, 3383966.51556
827, 0, 1, 12306305.2873, 3383079.65273
828, 0, 1, 12306286.545, 3383924.86049
829, 0, 1, 12306291.2056, 3383408.78685
830, 0, 1, 12306939.387, 3383857.27591
831, 0, 1, 12306311.8909, 3383039.75596
832, 0, 1, 12306920.0655, 3383573.26918
833, 0, 1, 12307205.4148, 3383805.11841
834, 0, 1, 12306250.2663, 3384065.58264
835, 0, 1, 12306350.6503, 3383263.63147
836, 0, 1, 12307144.855, 3384663.63681
837, 0, 1, 12307081.7404, 3383325.94997
838, 0, 1, 12306958.8892, 3383920.67635
839, 0, 1, 12306414.2529, 3382748.57762
840, 0, 1, 12306598.2386, 3383668.30069
841, 0, 1, 12306569.0424, 3383740.43679
842, 0, 1, 12307404.0408, 3383882.5235
843, 0, 1, 12306284.0317, 3383943.72526
844, 0, 1, 12307429.3379, 3383888.1047
845, 0, 1, 12307845.7696, 3383781.36357
846, 0, 1, 12306991.4103, 3384817.55534
847, 0, 1, 12308382.8966, 3384065.45529
848, 0, 1, 12306772.6989, 3382840.28468
849, 0, 1, 12306271.8328, 3382883.01183
850, 0, 1, 12306937.0825, 3383914.84918
851, 0, 1, 12307375.6621, 3383478.69703
852, 0, 1, 12307005.2542, 3383788.66063
853, 0, 1, 12307189.5785, 3383692.72666
854, 0, 1, 12307062.6821, 3384742.42716
855, 0, 1, 12306464.0682, 3383707.40014
856, 0, 1, 12306097.3679, 3384676.68097
857, 0, 1, 12306203.8482, 3383166.21873
858, 0, 1, 12308073.5899, 3382941.85549
859, 0, 1, 12307032.6083, 3383594.38067
860, 0, 1, 12307156.5095, 3383388.36481
861, 0, 1, 12306082.7264, 3382771.24325
862, 0, 1, 12308196.4643, 3383903.10817
863, 0, 1, 12307773.1916, 3383534.06421
864, 0, 1, 12307166.1254, 3385006.94965
865, 0, 1, 12307442.8645, 3383894.82079
866, 0, 1, 12306010.5353, 3384995.87818
867, 0, 1, 12306212.4642, 3384221.06779
868, 0, 1, 12306074.3699, 3382802.9296
869, 0, 1, 12306334.0914, 3383750.01803
870, 0, 1, 12308112.7955, 3382944.31045
871, 0, 1, 12306396.7373, 3382956.48541
872, 0, 1, 12307649.028, 3383574.3414
873, 0, 1, 12306887.8298, 3383111.61855
874, 0, 1, 12308079.5106, 3382946.71701
875, 0, 1, 12306993.1611, 3383809.44094
876, 0, 1, 12308347.6246, 3382754.84705
877, 0, 1, 12307367.4235, 3383706.87706
878, 0, 1, 12307883.2665, 3383674.09205
879, 0, 1, 12307453.8958, 3383902.19121
880, 0, 1, 12307896.7582, 3383684.40179
881, 0, 1, 12307049.1787, 3383605.69552
882, 0, 1, 12306077.0425, 3384737.10967
883, 0, 1, 12306493.2994, 3383202.63499
884, 0, 1, 12307844.859, 3383640.58861
885, 0, 1, 12307272.0097, 3383441.9614
886, 0, 1, 12306150.3386, 3384472.80289
887, 0, 1, 12307079.148, 3384704.63941
888, 0, 1, 12308368.9735, 3382733.84473
889, 0, 1, 12306306.0541, 3383872.08986
890, 0, 1, 12308346.2617, 3382753.09514
891, 0, 1, 12306122.6983, 3384564.34301
892, 0, 1, 12306087.6301, 3382742.03788
893, 0, 1, 12306258.0689, 3384045.60059
894, 0, 1, 12306305.9964, 3383075.9728
895, 0, 1, 12307167.3649, 3383430.5547
896, 0, 1, 12306340.4792, 3382689.76985
897, 0, 1, 12306813.6778, 3383042.30132
898, 0, 1, 12306380.5218, 3382944.2909
899, 0, 1, 12307898.3531, 3383799.39094
900, 0, 1, 12306908.7047, 3383206.83034
901, 0, 1, 12306901.0219, 3383692.96322
902, 0, 1, 12306327.3092, 3383296.5309
903, 0, 1, 12307181.4512, 3383440.09136
904, 0, 1, 12307204.2108, 3384621.97033
905, 0, 1, 12307154.1857, 3383580.1231
906, 0, 1, 12306809.9875, 3382994.3255
907, 0, 1, 12307045.579, 3383299.18677
908, 0, 1, 12307296.6364, 3383898.56351
909, 0, 1, 12308191.8611, 3383903.47586
910, 0, 1, 12306323.8446, 3383668.19343
911, 0, 1, 12306351.5003, 3382928.35371
912, 0, 1, 12306085.0869, 3382746.13349
913, 0, 1, 12306420.1363, 3383429.12729
914, 0, 1, 12306339.4066, 3383360.99715
915, 0, 1, 12307453.1487, 3383545.81719
916, 0, 1, 12306118.0656, 3384575.73239
917, 0, 1, 12306740.3394, 3383631.78139
918, 0, 1, 12306327.549, 3383296.02316
919, 0, 1, 12307164.6733, 3383359.9781
920, 0, 1, 12307189.456, 3384652.03554
921, 0, 1, 12307217.042, 3383794.13467
922, 0, 1, 12306164.4069, 3383644.76527
923, 0, 1, 12306078.796, 3382786.13053
924, 0, 1, 12307241.3739, 3383856.08211
925, 0, 1, 12306986.3442, 3384759.66751
926, 0, 1, 12308230.3882, 3382849.55066
927, 0, 1, 12305985.007, 3385089.08726
928, 0, 1, 12307009.6812, 3384151.09606
929, 0, 1, 12307909.8793, 3383102.0951
930, 0, 1, 12306985.2054, 3383823.1943
931, 0, 1, 12307183.5067, 3383352.50111
932, 0, 1, 12307854.44, 3383770.49478
933, 0, 1, 12308251.3426, 3383936.11083
934, 0, 1, 12306090.8575, 3384694.61455
935, 0, 1, 12308298.1863, 3382798.46867
936, 0, 1, 12307950.7519, 3382950.29959
937, 0, 1, 12307020.0274, 3383280.83784
938, 0, 1, 12308112.8248, 3383852.90353
939, 0, 1, 12306384.2682, 3383574.13902
940, 0, 1, 12308216.8859, 3383910.56482
941, 0, 1, 12306181.4384, 3384331.33197
942, 0, 1, 12306926.6703, 3383895.86675
943, 0, 1, 12306447.894, 3383365.53911
944, 0, 1, 12306882.407, 3383585.12843
945, 0, 1, 12306234.7706, 3382936.2585
946, 0, 1, 12308192.2398, 3382888.19812
947, 0, 1, 12306773.799, 3382825.49373
948, 0, 1, 12307159.477, 3383394.39958
949, 0, 1, 12306427.165, 3382988.43366
950, 0, 1, 12306080.297, 3382776.01823
951, 0, 1, 12306296.6829, 3383391.21101
952, 0, 1, 12306038.894, 3384889.48591
953, 0, 1, 12306420.7488, 3382746.30392
954, 0, 1, 12307004.5243, 3383610.90867
955, 0, 1, 12308362.5616, 3384033.1279
956, 0, 1, 12306775.4943, 3382823.68491
957, 0, 1, 12306746.6287, 3383634.7603
958, 0, 1, 12308391.5759, 3382714.20347
959, 0, 1, 12308365.0961, 3384031.05611
960, 0, 1, 12307046.8736, 3383717.82334
961, 0, 1, 12306216.6759, 3382857.39798
962, 0, 1, 12306178.4627, 3384347.35349
963, 0, 1, 12307056.1062, 3384754.2207
964, 0, 1, 12307033.6359, 3383680.90861
965, 0, 1, 12306369.0733, 3383621.23876
966, 0, 1, 12307291.324, 3383439.57922
967, 0, 1, 12306292.1968, 3383923.88712
968, 0, 1, 12306805.0299, 3383018.85569
969, 0, 1, 12306946.4948, 3383252.56374
970, 0, 1, 12306443.6809, 3383377.89781
971, 0, 1, 12307191.0424, 3383602.65194
972, 0, 1, 12306320.0448, 3382909.10499
973, 0, 1, 12307526.2592, 3383573.00302
974, 0, 1, 12307769.3516, 3383858.2554
975, 0, 1, 12306971.845, 3383711.18346
976, 0, 1, 12307526.4979, 3383572.50733
977, 0, 1, 12306596.9239, 3383692.46069
978, 0, 1, 12306699.5941, 3383647.54167
979, 0, 1, 12307910.8028, 3383822.34272
980, 0, 1, 12307197.3516, 3384541.68485
981, 0, 1, 12306753.5826, 3383627.93512
982, 0, 1, 12306138.3984, 3382869.07976
983, 0, 1, 12307479.2571, 3383914.01076
984, 0, 1, 12306377.0698, 3382702.96408
985, 0, 1, 12306194.9953, 3382735.23227
986, 0, 1, 12307340.0037, 3383916.04876
987, 0, 1, 12306828.2452, 3383078.00741
988, 0, 1, 12306283.7087, 3382729.71607
989, 0, 1, 12306596.8069, 3383762.38553
990, 0, 1, 12308406.4632, 3384094.237
991, 0, 1, 12306251.5133, 3382653.92704
992, 0, 1, 12306309.3726, 3383386.92911
993, 0, 1, 12307934.1235, 3383030.22759
994, 0, 1, 12306766.6802, 3382861.68178
995, 0, 1, 12307047.4742, 3383715.13956
996, 0, 1, 12307495.9083, 3383918.11968
997, 0, 1, 12306387.3173, 3382948.94345
998, 0, 1, 12306214.009, 3382723.85202
999, 0, 1, 12306181.8689, 3382735.75505
1000, 0, 1, 12307385.4299, 3383717.84178
1001, 0, 1, 12307952.5769, 3382947.64846
1002, 0, 1, 12307215.7571, 3384605.11266
1003, 0, 1, 12306104.5385, 3384632.08328
1004, 0, 1, 12306747.1041, 3383633.42679
1005, 0, 1, 12307062.9581, 3384888.76245
1006, 0, 1, 12306424.8912, 3383431.68375
1007, 0, 1, 12306460.9097, 3383033.97355
1008, 0, 1, 12307301.3885, 3383911.57485
1009, 0, 1, 12306408.9573, 3382962.95635
1010, 0, 1, 12307101.7677, 3384287.11451
1011, 0, 1, 12306166.6106, 3382818.35223
1012, 0, 1, 12307171.1218, 3383360.06048
1013, 0, 1, 12306380.0169, 3383690.0774
1014, 0, 1, 12307762.0025, 3383854.07393
1015, 0, 1, 12307699.5157, 3383877.00474
1016, 0, 1, 12306428.5641, 3382722.78812
1017, 0, 1, 12307833.7191, 3383507.96097
1018, 0, 1, 12306769.8359, 3382885.69349
1019, 0, 1, 12307203.4776, 3384564.02831
1020, 0, 1, 12307216.7589, 3383697.23173
1021, 0, 1, 12307359.3772, 3383698.74363
1022, 0, 1, 12308218.3263, 3383914.84666
1023, 0, 1, 12307294.4235, 3383435.6539
1024, 0, 1, 12306263.2065, 3384029.19012
1025, 0, 1, 12306245.5454, 3382656.16672
1026, 0, 1, 12307307.229, 3383693.31465
1027, 0, 1, 12306483.4963, 3383107.32655
1028, 0, 1, 12307019.4316, 3383687.16793
1029, 0, 1, 12306831.9566, 3383071.67947
1030, 0, 1, 12307173.7846, 3383443.01239
1031, 0, 1, 12306213.6355, 3384220.63841
1032, 0, 1, 12306165.2283, 3382884.18976
1033, 0, 1, 12307394.334, 3383725.98317
1034, 0, 1, 12306673.9757, 3383601.71679
1035, 0, 1, 12306465.6952, 3383050.66923
1036, 0, 1, 12307429.091, 3383753.51782
1037, 0, 1, 12306519.712, 3383696.44785
1038, 0, 1, 12306340.3278, 3382924.10502
1039, 0, 1, 12306833.3088, 3383650.41114
1040, 0, 1, 12306548.1817, 3383723.25221
1041, 0, 1, 12307323.6014, 3383438.48578
1042, 0, 1, 12307029.8042, 3384003.91844
1043, 0, 1, 12306182.758, 3382833.29846
1044, 0, 1, 12307178.944, 3383679.5667
1045, 0, 1, 12307349.9304, 3383455.72288
1046, 0, 1, 12307852.6083, 3383694.96406
1047, 0, 1, 12306010.5004, 3384993.43461
1048, 0, 1, 12306246.015, 3382651.9347
1049, 0, 1, 12307103.7293, 3384382.09491
1050, 0, 1, 12307145.0053, 3384943.09243
1051, 0, 1, 12306098.6904, 3384654.75058
1052, 0, 1, 12306297.002, 3383898.18063
1053, 0, 1, 12306494.7171, 3383180.7681
1054, 0, 1, 12306750.9893, 3383677.03997
1055, 0, 1, 12307523.2661, 3383926.44028
1056, 0, 1, 12306771.6065, 3382870.95244
1057, 0, 1, 12306927.0949, 3383889.03173
1058, 0, 1, 12306184.564, 3382893.00284
1059, 0, 1, 12307171.9981, 3383658.61307
1060, 0, 1, 12306954.5294, 3384798.62126
1061, 0, 1, 12307473.9335, 3383555.8708
1062, 0, 1, 12307007.5144, 3383781.75655
1063, 0, 1, 12306509.7413, 3383696.59516
1064, 0, 1, 12307940.8142, 3383021.4635
1065, 0, 1, 12308355.9334, 3382741.48639
1066, 0, 1, 12308125.8864, 3382941.77627
1067, 0, 1, 12307167.8384, 3385017.1009
1068, 0, 1, 12306795.5513, 3383610.00854
1069, 0, 1, 12306369.1444, 3383684.76946
1070, 0, 1, 12306992.9058, 3384062.20771
1071, 0, 1, 12307033.7721, 3383600.07357
1072, 0, 1, 12307056.056, 3384746.49838
1073, 0, 1, 12306754.3448, 3382754.5081
1074, 0, 1, 12306599.0743, 3383741.55248
1075, 0, 1, 12307700.346, 3383560.7721
1076, 0, 1, 12308276.6689, 3383949.6
1077, 0, 1, 12306489.6306, 3383219.85338
1078, 0, 1, 12307934.9105, 3383049.44865
1079, 0, 1, 12307171.2978, 3385029.43634
1080, 0, 1, 12306792.4035, 3383613.41194
1081, 0, 1, 12306445.0888, 3383368.63084
1082, 0, 1, 12307873.2352, 3383365.86033
1083, 0, 1, 12307353.0307, 3383778.37215
1084, 0, 1, 12306770.5279, 3383618.46522
1085, 0, 1, 12307945.4261, 3382970.30033
1086, 0, 1, 12306287.4395, 3383648.58063
1087, 0, 1, 12306357.7521, 3382749.86908
1088, 0, 1, 12306293.9217, 3383403.22135
1089, 0, 1, 12307174.1889, 3383821.29095
1090, 0, 1, 12306225.9652, 3383685.03433
1091, 0, 1, 12306985.6506, 3384087.69915
1092, 0, 1, 12306711.1233, 3382707.55472
1093, 0, 1, 12306098.5146, 3382707.8978
1094, 0, 1, 12306078.7289, 3384724.04422
1095, 0, 1, 12307835.2057, 3383487.92752
1096, 0, 1, 12307637.0612, 3383896.79347
1097, 0, 1, 12306270.6784, 3383443.38281
1098, 0, 1, 12306804.1095, 3383019.87525
1099, 0, 1, 12307235.6205, 3383788.25305
1100, 0, 1, 12307029.7964, 3383287.66739
1101, 0, 1, 12308369.3766, 3384042.5664
1102, 0, 1, 12306089.7842, 3382749.87997
1103, 0, 1, 12306337.3235, 3383752.16615
1104, 0, 1, 12307407.74, 3383882.47908
1105, 0, 1, 12308342.0613, 3382757.76655
1106, 0, 1, 12306792.7951, 3382955.9474
1107, 0, 1, 12307395.5263, 3383505.48613
1108, 0, 1, 12306877.6674, 3383584.65671
1109, 0, 1, 12307192.6343, 3383869.00023
1110, 0, 1, 12307024.342, 3383289.43243
1111, 0, 1, 12307893.6739, 3383114.86016
1112, 0, 1, 12306875.067, 3383580.33471
1113, 0, 1, 12308160.4954, 3382909.85669
1114, 0, 1, 12306106.4112, 3382672.65873
1115, 0, 1, 12306775.0609, 3382897.00558
1116, 0, 1, 12307006.1917, 3383770.16128
1117, 0, 1, 12306305.0143, 3382996.58279
1118, 0, 1, 12307114.1005, 3384400.52351
1119, 0, 1, 12306238.6531, 3382727.86771
1120, 0, 1, 12306190.6432, 3383689.90675
1121, 0, 1, 12306153.7603, 3382875.88681
1122, 0, 1, 12307043.4481, 3383724.83488
1123, 0, 1, 12306718.5659, 3383659.62456
1124, 0, 1, 12307107.397, 3384185.09548
1125, 0, 1, 12306190.242, 3383688.49232
1126, 0, 1, 12306594.4098, 3383669.7195
1127, 0, 1, 12306890.5874, 3383102.27254
1128, 0, 1, 12308224.2827, 3382853.10043
1129, 0, 1, 12306944.9038, 3383920.40743
1130, 0, 1, 12306147.2998, 3384469.62334
1131, 0, 1, 12306227.6314, 3384168.30781
1132, 0, 1, 12307227.2232, 3383699.70729
1133, 0, 1, 12306128.6412, 3382867.13291
1134, 0, 1, 12306353.7169, 3383685.76035
1135, 0, 1, 12307101.9921, 3383608.11379
1136, 0, 1, 12307262.7974, 3383789.41749
1137, 0, 1, 12306358.2655, 3383256.58265
1138, 0, 1, 12306420.044, 3383430.15466
1139, 0, 1, 12306339.0233, 3383360.81129
1140, 0, 1, 12307138.2877, 3385076.54966
1141, 0, 1, 12306386.4354, 3383561.99452
1142, 0, 1, 12306594.2318, 3383775.22172
1143, 0, 1, 12306308.2538, 3382994.8587
1144, 0, 1, 12307843.3215, 3383224.4214
1145, 0, 1, 12306292.7613, 3383401.2368
1146, 0, 1, 12307678.92, 3383876.65299
1147, 0, 1, 12306311.088, 3383029.37703
1148, 0, 1, 12307163.4814, 3383577.79134
1149, 0, 1, 12307348.2211, 3383908.42651
1150, 0, 1, 12306957.0722, 3384798.85401
1151, 0, 1, 12306052.5134, 3384842.46538
1152, 0, 1, 12307199.6774, 3384552.98126
1153, 0, 1, 12306839.9387, 3383085.85594
1154, 0, 1, 12307164.3674, 3383579.84832
1155, 0, 1, 12308358.7925, 3384019.7783
1156, 0, 1, 12306288.8736, 3383936.65085
